id,fold,sample,veh_value,exposure,veh_age,agecat,max_power,driving_history_score,e_bill,trm_len,credit_score,low_education_ind,clm,numclaims,claimcst0,gender_f,gender_m,time_of_week_driven_weekday,time_of_week_driven_weekend,area_a,area_b,area_c,area_d,area_e,area_f,marital_status_m,marital_status_s,engine_type_dissel,engine_type_electric,engine_type_hybrid,engine_type_petrol,time_driven_12am6am,time_driven_12pm6pm,time_driven_6am12pm,time_driven_6pm12am,veh_color_black,veh_color_blue,veh_color_brown,veh_color_gray,veh_color_green,veh_color_red,veh_color_silver,veh_color_white,veh_color_yellow,veh_body_bus,veh_body_convt,veh_body_coupe,veh_body_hdtop,veh_body_mcara,veh_body_mibus,veh_body_panvn,veh_body_rdstr,veh_body_sedan,veh_body_stnwg,veh_body_suv,veh_body_truck,veh_body_ute
1,2,1|bld,5.800000000000001,0.362190934,2,1,161,73.0,0,6,646.516468959908,0.0,1,1,2023.198184,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8828,2,1|bld,5.09,0.986708834,2,2,220,88.0,1,12,665.4564297911647,1.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8829,3,1|bld,4.18,0.096522452,3,2,182,70.0,0,12,648.4627945143151,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8830,3,1|bld,5.7,0.047543977,3,2,106,86.0,0,12,668.5090343393239,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8831,1,1|bld,6.69,0.391856551,4,2,199,110.0,1,12,663.8272057916654,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8832,4,2|val,6.300000000000001,0.548761469,4,4,229,96.0,0,12,646.0621750427308,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8833,2,1|bld,6.25,0.703889678,4,3,169,99.0,0,12,639.904234398343,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8834,2,1|bld,6.220000000000001,0.24323934,3,5,185,61.0,1,12,664.6459282312386,0.0,0,0,0.0,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8835,4,2|val,5.28,0.914505438,2,6,188,95.0,1,12,643.1793004007211,1.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8836,1,1|bld,4.58,0.450771663,3,3,113,133.0,0,12,658.5793169861236,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8837,2,1|bld,5.83,0.517417367,3,4,121,77.0,0,12,651.304800100565,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8838,1,1|bld,5.99,0.431637589,2,2,111,89.0,1,12,653.6843813868152,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8839,3,1|bld,6.5200000000000005,0.576699046,3,2,103,95.0,0,12,645.4837666923345,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8840,1,1|bld,5.0200000000000005,0.354162496,1,4,128,83.0,0,12,642.283224738738,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8841,4,2|val,6.04,0.362476962,2,5,119,82.0,0,12,653.5126316745655,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8842,4,2|val,2.890000000000001,0.1292178725,1,6,149,69.0,1,6,646.410890476804,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8843,4,2|val,4.61,0.2956528615,3,2,160,80.0,0,6,643.627989189407,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8844,3,1|bld,5.91,0.3427941675,4,2,267,86.0,1,6,665.3944718986882,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8845,2,1|bld,6.78,0.936006297,3,4,88,100.0,1,12,639.0398924801403,1.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8846,1,1|bld,3.49,0.919990668,2,2,132,71.0,1,12,656.1639030906586,1.0,0,0,0.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8847,3,1|bld,6.890000000000001,0.841314671,4,5,161,108.0,0,12,643.1088069327559,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8848,2,1|bld,6.78,0.823761006,4,2,225,113.0,1,12,649.2151827587883,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8849,2,1|bld,7.12,0.605765573,4,5,107,108.0,1,12,646.6972673558807,0.0,0,0,0.0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8850,1,1|bld,3.64,0.606022527,1,1,228,74.0,1,12,647.3302000260193,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8851,4,2|val,6.83,0.407579167,3,3,83,70.0,1,12,666.8760823617542,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8852,4,2|val,5.630000000000001,0.0586875965,1,3,181,133.0,1,6,656.0781608511832,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8853,3,1|bld,6.130000000000001,0.120586421,1,4,145,72.0,1,12,658.0106833904798,0.0,0,0,0.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8854,4,2|val,3.91,0.326720225,2,3,103,91.0,1,12,646.8876964454424,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8855,1,1|bld,7.050000000000001,0.783695833,4,2,189,92.0,1,12,650.532801680487,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8856,1,1|bld,4.36,0.336132615,3,4,150,74.0,1,12,655.1702373864082,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8857,4,2|val,5.5,0.320828032,1,1,111,102.0,1,12,652.4427344129251,0.0,0,0,0.0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
8858,2,1|bld,3.34,0.999323544,3,2,134,82.0,0,12,655.3476155094585,1.0,0,0,0.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8859,2,1|bld,3.5600000000000005,0.3358479905,2,2,189,55.0,1,6,639.9032822303712,0.0,0,0,0.0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8860,3,1|bld,5.36,0.0606255305,1,3,101,92.0,1,6,642.1293305111877,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8861,2,1|bld,6.71,0.790972497,3,5,148,79.0,0,12,641.7963747229188,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8862,4,2|val,6.5600000000000005,0.405766773,3,2,175,86.0,1,12,641.8999984200049,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8863,1,1|bld,5.99,0.870198007,1,5,116,72.0,1,12,641.5353386370094,1.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8864,3,1|bld,6.45,0.336760518,3,4,142,94.0,1,6,648.0470226190504,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8865,1,1|bld,6.180000000000001,0.5646265,3,1,116,85.0,1,12,671.363236350131,0.0,0,0,0.0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8866,2,1|bld,4.36,0.187414537,1,4,168,89.0,0,12,643.8259825678018,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8867,2,1|bld,4.65,0.999366839,4,4,223,81.0,1,12,660.3286124173655,1.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8868,3,1|bld,5.61,0.655731405,2,4,121,72.0,1,12,653.9880687154819,0.0,0,0,0.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8869,2,1|bld,6.71,0.272209499,3,4,114,72.0,0,12,673.7713399258919,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8870,4,2|val,5.28,0.1175366395,3,2,180,106.0,1,6,674.7099789844787,0.0,0,0,0.0,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8871,2,1|bld,4.960000000000001,0.278181406,3,3,186,69.0,1,12,654.9024579585742,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8872,1,1|bld,1.54,0.459834877,1,1,185,109.0,0,12,645.4607670963654,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8873,2,1|bld,6.48,0.187972837,4,3,125,87.0,1,12,647.4406552766568,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8874,4,2|val,6.42,0.577332665,3,5,145,92.0,1,12,648.0818251959481,0.0,0,0,0.0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8875,3,1|bld,6.6000000000000005,0.285565205,3,2,110,84.0,1,12,653.447038017441,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8876,2,1|bld,5.86,0.170255252,4,3,173,66.0,0,12,649.2766855315738,0.0,0,0,0.0,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8877,3,1|bld,5.82,0.228508303,2,4,120,82.0,1,12,655.4015846970682,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8878,3,1|bld,4.66,0.993916589,3,2,274,84.0,0,12,639.7150033709936,1.0,0,0,0.0,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8879,1,1|bld,5.43,0.310733036,4,5,101,98.0,1,12,669.4690618978789,0.0,0,0,0.0,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8880,2,1|bld,5.76,0.540474399,1,4,132,59.0,0,12,666.7641326759903,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8881,3,1|bld,5.67,0.607585137,2,4,158,80.0,1,12,674.5834247962849,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8882,3,1|bld,6.42,0.686791206,3,2,141,69.0,0,12,653.8347889328171,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
8883,3,1|bld,3.1100000000000003,0.856522757,1,3,206,99.0,1,12,645.223061070991,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8884,3,1|bld,6.41,0.115907874,2,5,161,79.0,1,12,645.5415871525383,0.0,0,0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8885,1,1|bld,6.54,0.213861187,2,2,110,116.0,1,6,646.2693232675193,0.0,0,0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8886,3,1|bld,4.8100000000000005,0.919327631,3,2,106,94.0,0,12,643.544997528791,1.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8887,2,1|bld,7.180000000000001,0.718096669,4,4,168,55.0,0,12,629.8380697902662,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8888,1,1|bld,2.4000000000000004,0.611278259,2,3,167,89.0,1,12,644.0794540065123,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8889,2,1|bld,6.49,0.055754349,3,1,70,61.0,0,12,658.2417522532745,0.0,0,0,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8890,2,1|bld,6.3500000000000005,0.948786477,3,4,178,76.0,1,12,657.4435708091148,1.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8891,3,1|bld,6.04,0.470715413,2,4,100,55.0,1,12,670.9260917690234,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8892,3,1|bld,5.61,0.688707331,4,4,106,90.0,0,12,651.5591462896957,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8893,2,1|bld,6.050000000000001,0.833041756,4,4,105,80.0,0,12,650.5425485196157,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8894,1,1|bld,6.220000000000001,0.07703117,3,6,120,126.0,1,6,639.163039165528,0.0,0,0,0.0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8895,1,1|bld,6.12,0.176390587,4,4,173,77.0,0,6,649.0960618661666,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8896,4,2|val,3.9,0.1153238375,2,4,176,101.0,1,6,652.7799519376512,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8897,2,1|bld,3.3500000000000005,0.266360404,2,4,184,68.0,1,12,664.169302082002,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8898,3,1|bld,6.32,0.790711038,2,5,123,100.0,1,12,632.3854415180549,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8899,3,1|bld,5.390000000000001,0.161146453,2,6,130,92.0,0,6,661.0618371101582,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8900,3,1|bld,4.19,0.085131597,1,6,72,65.0,0,12,670.1713544589234,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8901,3,1|bld,5.67,0.493487991,1,2,152,69.0,1,12,659.1757271268285,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
8902,2,1|bld,5.880000000000001,0.271100857,4,2,203,55.0,1,12,657.475359383734,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8903,3,1|bld,6.880000000000001,0.379420202,4,4,167,55.0,0,12,644.4269573944082,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8904,1,1|bld,5.15,0.944044723,4,2,185,96.0,1,12,643.0962031778046,1.0,0,0,0.0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8905,1,1|bld,5.0600000000000005,0.2781468775,2,3,123,84.0,0,6,647.0011980402832,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8906,1,1|bld,5.61,0.172413522,1,3,145,87.0,1,6,648.0063495380717,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8907,4,2|val,7.25,0.726315053,4,6,163,55.0,1,12,642.4868428278947,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8908,2,1|bld,6.550000000000001,0.958413324,4,3,161,108.0,1,12,656.4887422184189,1.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8909,3,1|bld,6.2,0.402451929,2,5,129,87.0,1,12,675.0685849263274,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8910,4,2|val,4.4,0.068790052,3,1,132,78.0,1,12,649.254220756997,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8911,4,2|val,3.4800000000000004,0.239419377,1,1,221,55.0,0,12,645.6860534869214,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8912,1,1|bld,6.680000000000001,0.638941058,4,4,177,122.0,0,12,644.8202312252174,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8913,4,2|val,6.16,0.253355237,2,2,169,88.0,1,6,640.7700574469903,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8914,3,1|bld,4.83,0.770609278,1,3,130,91.0,1,12,645.5637858675597,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8915,3,1|bld,6.3500000000000005,0.06044273,4,6,165,100.0,1,6,688.8591283953965,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8916,2,1|bld,6.76,0.740773591,3,2,145,106.0,1,12,636.2225798383399,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8917,4,2|val,6.130000000000001,0.71040891,3,5,157,83.0,1,12,655.9927549069047,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8918,4,2|val,6.1000000000000005,0.669361329,3,2,169,82.0,1,12,653.2317665368023,0.0,0,0,0.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8919,2,1|bld,4.42,0.037924097,2,5,227,78.0,1,12,662.6640000587824,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8920,1,1|bld,4.300000000000001,0.155093908,1,3,145,99.0,1,12,650.3306118795675,0.0,0,0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8921,4,2|val,5.79,0.23638206,1,5,96,93.0,1,12,641.5259986273821,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8922,3,1|bld,6.12,0.342978598,1,4,117,55.0,1,12,644.0691367436832,0.0,0,0,0.0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8923,2,1|bld,5.45,0.2874966095,2,1,80,73.0,0,6,658.797036781169,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
